hashtag,video_date,likes,views,shares,comments
RussiaUkraine,2025-04-22,129900,4300000,6383,12400
RussiaUkraine,2025-11-20,274,20400,12,21
RussiaUkraine,2025-11-24,64,837,4,6
RussiaUkraine,2025-11-23,46,543,1,6
RussiaUkraine,2025-11-24,83,693,1,2
RussiaUkraine,2025-04-02,53000,1100000,3345,748
RussiaUkraine,2025-11-23,25,1026,1,6
RussiaUkraine,2025-11-22,9358,321800,519,314
RussiaUkraine,2025-10-24,252,17000,35,21
RussiaUkraine,2025-11-24,211,2948,5,16
RussiaUkraine,2025-02-12,11900,501100,3043,1155
RussiaUkraine,2025-11-24,5343,85200,53,255
RussiaUkraine,2025-11-21,266,10200,15,4
RussiaUkraine,2025-11-17,3536,93300,475,408
RussiaUkraine,2025-11-24,6,266,0,0
RussiaUkraine,2025-11-23,13,429,0,0
RussiaUkraine,2025-11-23,7,77,0,1
RussiaUkraine,2023-10-16,1962,44800,204,258
RussiaUkraine,2025-11-24,948,20600,25,31
RussiaUkraine,2025-11-24,31,265,0,0
RussiaUkraine,2025-11-23,37,389,4,1
RussiaUkraine,2025-11-24,193,35400,325,227
RussiaUkraine,2025-11-22,187,1527,5,13
RussiaUkraine,2025-11-23,0,3,0,0
RussiaUkraine,2025-11-24,502,4332,1,5
RussiaUkraine,2025-11-23,109,1408,8,11
RussiaUkraine,2025-10-13,92300,1200000,9797,3445
RussiaUkraine,2025-11-23,75,1726,24,8
RussiaUkraine,2025-11-24,2852,49700,28,141
RussiaUkraine,2025-11-23,6,218,0,0
RussiaUkraine,2025-11-24,81,4107,2,4
RussiaUkraine,2025-11-24,12300,191700,324,1055
RussiaUkraine,2025-11-23,7990,351600,150,681
RussiaUkraine,2025-11-24,11300,235000,330,851
RussiaUkraine,2025-11-23,105,1879,2,35
RussiaUkraine,2025-07-04,16400,339800,580,461
RussiaUkraine,2025-11-24,12,285,1,0
RussiaUkraine,2025-11-21,25900,424000,2034,2269
RussiaUkraine,2025-11-23,595,96000,48,222
RussiaUkraine,2025-11-22,24,310,0,4
RussiaUkraine,2025-11-22,111,1456,4,15
RussiaUkraine,2025-11-24,5,281,0,1
RussiaUkraine,2025-11-23,53600,1200000,1678,3392
RussiaUkraine,2025-11-22,259,8489,7,42
RussiaUkraine,2025-11-24,137,4495,29,8
RussiaUkraine,2025-11-24,23,315,9,4
RussiaUkraine,2025-11-23,43,1786,1,7
RussiaUkraine,2025-11-18,134,4241,3,2
RussiaUkraine,2025-11-23,52,1478,1,3
RussiaUkraine,2025-11-17,67,5095,10,5
RussiaUkraine,2025-11-22,10800,164200,265,409
RussiaUkraine,2025-11-20,23600,619200,384,1534
RussiaUkraine,2025-11-20,6400,170500,382,361
RussiaUkraine,2025-11-23,78,1575,4,1
RussiaUkraine,2025-11-22,143,3745,9,32
RussiaUkraine,2025-11-24,28,5345,1,4
RussiaUkraine,2025-11-20,79,498,1,3
RussiaUkraine,2025-11-24,2514,88200,40,200
RussiaUkraine,2025-11-24,5,38,0,0
RussiaUkraine,2025-09-23,396,18400,47,10
RussiaUkraine,2025-11-21,772,39900,20,32
RussiaUkraine,2025-11-23,346600,3500000,51700,2209
RussiaUkraine,2025-11-24,2009,54700,15,347
RussiaUkraine,2025-11-24,47,2501,3,6
RussiaUkraine,2025-05-30,7149,82300,465,2799
RussiaUkraine,2024-09-30,8689,471100,575,274
RussiaUkraine,2025-11-23,51,1253,2,4
RussiaUkraine,2025-11-24,5,51,0,2
RussiaUkraine,2025-11-23,3,78,0,0
RussiaUkraine,2025-11-23,119,7783,6,6
RussiaUkraine,2025-11-23,13,763,0,11
RussiaUkraine,2025-11-16,10800,70000,135,560
RussiaUkraine,2025-11-22,48800,957300,2274,2143
RussiaUkraine,2025-11-22,52,669,0,7
RussiaUkraine,2025-11-23,2913,45900,64,316
RussiaUkraine,2025-11-03,344,46100,23,28
RussiaUkraine,2025-11-23,40,728,1,1
RussiaUkraine,2025-11-24,2618,90800,41,179
RussiaUkraine,2024-11-07,15100,984200,936,1689
RussiaUkraine,2025-11-24,69,1036,33,6
RussiaUkraine,2025-11-22,423,19000,11,20
RussiaUkraine,2025-11-22,83,6089,9,22
RussiaUkraine,2025-11-24,25,1049,0,1
RussiaUkraine,2025-11-22,69,878,0,5
RussiaUkraine,2025-11-24,11,334,0,2
RussiaUkraine,2025-11-24,35,716,0,2
RussiaUkraine,2025-11-24,9,312,1,3
RussiaUkraine,2025-11-24,470,12900,1,20
RussiaUkraine,2025-11-24,30,1138,1,2
RussiaUkraine,2025-11-24,15,426,0,2
RussiaUkraine,2025-11-24,910,54300,14,92
RussiaUkraine,2025-11-22,2906,68100,195,131
RussiaUkraine,2025-11-24,122,9058,3,2
RussiaUkraine,2025-11-19,322,12300,69,23
UkraineMilitary,2023-07-01,3380,104900,31,59
UkraineMilitary,2025-04-22,18100,282500,1445,117
UkraineMilitary,2023-07-02,18100,712700,253,302
UkraineMilitary,2024-02-27,115300,1000000,1895,3937
UkraineMilitary,2023-08-14,21600,231400,2429,212
UkraineMilitary,2024-09-25,28800,363000,1495,428
UkraineMilitary,2025-11-21,285,5285,3,8
UkraineMilitary,2025-04-01,172600,3800000,4857,3642
UkraineMilitary,2025-11-05,179,7450,68,32
UkraineMilitary,2025-11-04,854,58700,201,131
UkraineMilitary,2025-11-13,36,2319,12,7
UkraineMilitary,2024-11-08,1100000,9400000,34100,8956
UkraineMilitary,2025-11-24,50,2259,4,3
UkraineMilitary,2024-01-05,4590,489300,244,194
UkraineMilitary,2025-11-13,76900,1800000,6672,10100
UkraineMilitary,2025-07-19,7975,164700,880,130
UkraineMilitary,2025-03-02,845,27900,138,126
UkraineMilitary,2024-08-19,15,64,0,0
UkraineMilitary,2025-10-10,5452,191000,710,169
UkraineMilitary,2023-10-18,39600,556100,1487,279
UkraineMilitary,2024-03-10,9816,293200,332,291
UkraineMilitary,2025-02-01,10200,85600,387,53
UkraineMilitary,2025-11-24,41,1677,1,3
UkraineMilitary,2023-12-05,16700,243900,221,331
UkraineMilitary,2025-11-23,48,2921,2,2
UkraineMilitary,2023-06-30,87,8098,3,12
UkraineMilitary,2025-08-31,543,12300,3,98
UkraineMilitary,2025-11-24,119,6628,8,7
UkraineMilitary,2024-10-26,86100,3600000,1624,1065
UkraineMilitary,2025-03-31,1375,62900,84,109
UkraineMilitary,2023-05-25,533,30000,4,5
UkraineMilitary,2025-11-24,26400,797900,679,3234
UkraineMilitary,2023-04-01,137500,2400000,4944,3233
UkraineMilitary,2025-07-17,9133,525500,2483,1281
UkraineMilitary,2025-03-10,660,13000,8,46
UkraineMilitary,2024-02-28,3580,44500,91,63
UkraineMilitary,2024-06-07,224500,4200000,6050,3780
UkraineMilitary,2025-11-24,215,13400,8,13
UkraineMilitary,2022-03-08,3273,186900,21,58
UkraineMilitary,2023-09-18,116500,2400000,1969,3656
UkraineMilitary,2025-07-11,3190,142200,682,42
UkraineMilitary,2024-10-31,688,11800,68,11
UkraineMilitary,2024-02-18,1094,117200,49,28
UkraineMilitary,2025-02-25,20300,357600,691,1709
UkraineMilitary,2025-11-24,15100,75000,1010,72
UkraineMilitary,2023-05-01,100000,5700000,830,2538
UkraineMilitary,2025-03-28,496,76700,13,34
UkraineMilitary,2023-03-23,179100,4300000,3302,14500
UkraineMilitary,2024-10-09,590700,13300000,18800,22500
UkraineMilitary,2025-08-30,107300,1200000,7239,574
UkraineMilitary,2024-04-27,3171,65500,164,43
UkraineMilitary,2024-09-16,15000,381200,297,1119
UkraineMilitary,2025-11-21,197,6491,55,9
UkraineMilitary,2023-11-26,5978,66700,166,24
UkraineMilitary,2025-11-22,688,3516,51,120
UkraineMilitary,2025-11-18,171,6254,28,8
UkraineMilitary,2025-10-08,18700,789300,510,214
UkraineMilitary,2024-04-26,523300,22300000,14600,16700
UkraineMilitary,2023-02-21,607700,14800000,4848,11300
UkraineMilitary,2024-04-30,28600,383800,507,120
UkraineMilitary,2023-12-19,30200,641200,1012,3784
UkraineMilitary,2025-11-24,156,1990,4,1
UkraineMilitary,2025-11-22,297,1343,3,21
UkraineMilitary,2022-09-29,43400,6400000,437,710
UkraineMilitary,2025-11-20,274,20400,12,21
UkraineMilitary,2025-04-02,53000,1100000,3345,748
UkraineMilitary,2025-11-23,37,2595,2,1
UkraineMilitary,2025-01-19,67700,700400,17600,1436
UkraineMilitary,2024-09-27,164300,2300000,4358,1208
UkraineMilitary,2023-11-11,2600000,21600000,7610,55000
UkraineMilitary,2023-10-16,1962,44800,204,258
UkraineMilitary,2025-05-15,6921,138800,450,90
UkraineMilitary,2023-02-20,12300,152400,431,711
UkraineMilitary,2025-08-05,41000,1100000,2334,576
UkraineMilitary,2024-05-09,866,62700,40,49
UkraineMilitary,2025-08-22,560,7470,22,5
UkraineMilitary,2023-04-25,55,10900,19,20
UkraineMilitary,2025-10-08,187,16000,21,17
UkraineMilitary,2023-06-12,220700,2300000,11400,2832
UkraineMilitary,2025-02-02,7239,262100,815,1417
UkraineMilitary,2025-08-14,13200,232900,1920,1243
UkraineMilitary,2023-07-10,26800,1300000,672,800
UkraineMilitary,2025-11-17,67,5098,10,5
UkraineMilitary,2024-02-23,10200,394000,2999,294
UkraineMilitary,2025-06-07,10600,128700,710,259
UkraineMilitary,2024-06-15,89,17100,4,8
UkraineMilitary,2023-10-16,24300,2000000,1058,987
UkraineMilitary,2025-01-22,138000,2500000,1151,242
UkraineMilitary,2025-09-23,396,18400,47,10
UkraineMilitary,2025-11-21,772,39900,20,32
UkraineMilitary,2025-10-03,58900,1800000,2936,872
UkraineMilitary,2024-03-04,113,13400,56,16
UkraineMilitary,2024-10-14,463,26000,120,30
UkraineMilitary,2024-09-30,8689,471100,575,274
UkraineMilitary,2023-08-05,13400,758800,169,184
UkraineMilitary,2023-07-07,23800,543600,120,185
UkraineMilitary,2025-04-06,20700,248500,271,658
UkraineMilitary,2023-04-28,117100,1300000,2988,2154
UkraineMilitary,2024-08-19,15,95,0,3
UkraineMilitary,2024-07-11,14800,212300,835,100
UkraineMilitary,2024-11-07,15100,984200,936,1689
UkraineMilitary,2024-07-21,81300,1200000,5549,828
UkraineMilitary,2023-07-23,55800,1400000,3318,5
UkraineCrisis,2025-11-24,0,12,0,0
UkraineCrisis,2025-11-24,40,402,46,4
UkraineCrisis,2025-11-23,18000,249800,620,1067
UkraineCrisis,2025-11-24,60,4568,3,6
UkraineCrisis,2025-11-23,45,418,2,2
UkraineCrisis,2025-11-23,67,5981,7,4
UkraineCrisis,2025-11-23,20,390,1,6
UkraineCrisis,2025-11-24,21,487,0,1
UkraineCrisis,2025-11-22,33,224,0,1
UkraineCrisis,2025-11-24,57,1977,1,17
UkraineCrisis,2023-04-08,391,4461,16,15
UkraineCrisis,2025-11-24,140,4016,2,16
UkraineCrisis,2025-11-21,4034,230100,442,603
UkraineCrisis,2025-11-04,854,58700,201,131
UkraineCrisis,2025-11-24,235,4102,20,9
UkraineCrisis,2025-11-24,35,2562,0,7
UkraineCrisis,2025-11-18,561,29200,117,64
UkraineCrisis,2025-11-24,51,788,2,1
UkraineCrisis,2022-04-22,297,1180,3,9
UkraineCrisis,2025-11-20,148,21900,15,77
UkraineCrisis,2025-11-24,141,3569,4,4
UkraineCrisis,2025-11-24,12,780,0,0
UkraineCrisis,2025-11-21,26,347,1,3
UkraineCrisis,2025-11-22,121,5966,0,15
UkraineCrisis,2025-11-22,122,5828,3,35
UkraineCrisis,2025-11-24,1,138,0,0
UkraineCrisis,2025-11-23,98,3577,11,16
UkraineCrisis,2025-11-20,1616,31900,57,163
UkraineCrisis,2025-11-22,11,328,1,2
UkraineCrisis,2025-11-23,75,1726,24,8
UkraineCrisis,2023-01-21,1414,152400,870,341
UkraineCrisis,2025-11-20,362,10900,13,40
UkraineCrisis,2025-11-13,76900,1800000,6672,10100
UkraineCrisis,2025-11-24,0,40,0,0
UkraineCrisis,2025-11-21,635,47600,83,26
UkraineCrisis,2025-11-20,81,1239,12,4
UkraineCrisis,2025-11-24,98,4439,5,5
UkraineCrisis,2025-11-22,33,877,0,6
UkraineCrisis,2025-11-23,25,370,1,9
UkraineCrisis,2025-11-24,897,20000,122,46
UkraineCrisis,2023-10-18,39600,556100,1487,279
UkraineCrisis,2022-05-07,7662,99400,2,28
UkraineCrisis,2025-06-15,376,5441,38,8
UkraineCrisis,2025-11-13,39,6116,23,6
UkraineCrisis,2025-11-23,31,745,0,0
UkraineCrisis,2024-09-13,17400,353800,184,1389
UkraineCrisis,2025-11-22,64,1827,4,9
UkraineCrisis,2025-11-24,574,27700,29,53
UkraineCrisis,2025-11-22,80,1897,1,1
UkraineCrisis,2025-11-24,11,108,0,0
UkraineCrisis,2025-11-23,46,145,6,12
UkraineCrisis,2025-11-19,11,337,0,3
UkraineCrisis,2025-11-24,2,613,0,3
UkraineCrisis,2025-11-21,2850,35100,552,346
UkraineCrisis,2025-11-23,141,8148,11,8
UkraineCrisis,2025-11-24,30,841,1,20
UkraineCrisis,2025-11-24,23,425,1,0
UkraineCrisis,2025-11-24,119,6628,8,7
UkraineCrisis,2025-11-24,22,373,0,3
UkraineCrisis,2025-11-21,67,748,2,0
UkraineCrisis,2023-10-05,4162,91700,87,631
UkraineCrisis,2025-11-24,517,3734,8,54
UkraineCrisis,2025-11-24,2040,49300,55,223
UkraineCrisis,2025-11-22,179,4539,3,12
UkraineCrisis,2025-11-24,31,611,1,2
UkraineCrisis,2025-11-24,12,218,0,1
UkraineCrisis,2025-11-24,52,866,0,1
UkraineCrisis,2025-11-24,8,89,0,2
UkraineCrisis,2025-11-21,20,453,0,7
UkraineCrisis,2025-11-23,129,3764,1,5
UkraineCrisis,2025-11-24,19,507,1,5
UkraineCrisis,2025-11-24,64,833,1,3
UkraineCrisis,2025-11-24,381,4321,16,20
UkraineCrisis,2025-11-24,26400,798800,680,3235
UkraineCrisis,2025-11-24,102,695,3,3
UkraineCrisis,2025-11-23,10,497,0,40
UkraineCrisis,2025-11-18,119,868,2,13
UkraineCrisis,2025-11-23,10,440,0,2
UkraineCrisis,2025-11-24,3,359,0,1
UkraineCrisis,2025-11-20,253,13300,10,18
UkraineCrisis,2025-11-24,231,10700,19,14
UkraineCrisis,2025-11-21,1,184,0,2
UkraineCrisis,2025-11-24,1644,63400,65,348
UkraineCrisis,2025-11-21,112800,3300000,8437,6281
UkraineCrisis,2025-07-30,703,49000,670,58
UkraineCrisis,2025-11-19,17400,384400,571,2096
UkraineCrisis,2025-11-23,55,926,1,16
UkraineCrisis,2025-11-22,41,762,0,3
UkraineCrisis,2025-11-24,0,83,0,0
UkraineCrisis,2025-11-24,215,13400,8,13
UkraineCrisis,2025-11-24,1172,93600,44,160
UkraineCrisis,2025-11-24,6,205,1,2
UkraineCrisis,2025-11-23,5,271,0,1
UkraineCrisis,2025-11-18,496,14500,117,54
UkraineCrisis,2025-11-21,5652,179800,902,896
UkraineCrisis,2025-11-24,4930,136900,98,195
UkraineCrisis,2025-07-11,3190,142200,682,42
UkraineCrisis,2025-11-24,0,7,0,0
UkraineCrisis,2025-11-24,320,2985,4,42
UkraineCrisis,2025-11-20,59,1887,3,1
UkraineCrisis,2025-11-24,208,3745,4,78
UkraineCrisis,2025-11-23,4,416,1,5
UkraineCrisis,2025-11-24,19,267,0,1
UkraineCrisis,2025-11-21,9376,694600,5406,1204
UkraineCrisis,2024-08-18,191,8394,7,13
UkraineCrisis,2025-11-24,37,912,0,2
UkraineCrisis,2025-11-24,1,895,0,0
UkraineCrisis,2025-11-17,251,15200,26,30
UkraineCrisis,2025-11-23,21,289,3,5
UkraineCrisis,2025-11-19,75,4317,2,7
UkraineCrisis,2025-11-24,104,2586,1,3
UkraineCrisis,2025-11-22,23,361,1,3
UkraineCrisis,2025-11-23,117,7156,7,3
UkraineCrisis,2025-11-24,59,887,0,3
UkraineCrisis,2025-08-13,62,3865,0,7
UkraineCrisis,2025-11-22,33,803,0,2
UkraineCrisis,2025-11-22,10,282,0,2
UkraineCrisis,2025-11-20,588,33900,77,47
UkraineCrisis,2025-11-20,45,593,1,4
UkraineCrisis,2025-11-24,1488,17500,5,23
UkraineCrisis,2025-11-24,119,14300,5,78
UkraineCrisis,2025-11-24,360,8260,17,100
UkraineCrisis,2025-11-24,6,342,0,3
UkraineCrisis,2025-11-23,2,139,0,0
UkraineCrisis,2025-11-21,26,898,2,0
UkraineCrisis,2025-11-23,1473,65400,136,148
UkraineCrisis,2025-11-21,22,961,0,8
UkraineCrisis,2025-11-19,133,3672,6,6
UkraineCrisis,2022-08-12,511,21700,17,30
UkraineCrisis,2025-11-24,65,3454,4,8
UkraineCrisis,2025-11-20,14,401,0,11
UkraineCrisis,2025-11-23,22700,917200,880,745
UkraineCrisis,2025-11-24,89,1741,17,9
UkraineCrisis,2025-11-24,70,4412,2,3
UkraineCrisis,2022-03-28,564,28900,6,25
UkraineCrisis,2025-11-24,24,553,0,0
UkraineCrisis,2025-11-22,133,5764,7,33
UkraineCrisis,2025-11-23,30,394,0,2
UkraineCrisis,2025-11-19,8,313,0,0
UkraineCrisis,2025-11-24,83,693,1,2
UkraineCrisis,2025-11-24,100,1465,1,1
UkraineCrisis,2025-11-24,64,837,4,6
UkraineCrisis,2025-11-20,274,20400,12,21
UkraineCrisis,2025-11-14,94,2920,19,9
UkraineCrisis,2025-11-20,1,55,2,0
UkraineCrisis,2025-11-23,170,1933,2,10
UkraineCrisis,2025-11-23,7,359,0,3
UkraineCrisis,2025-04-23,279,83100,8,27
UkraineCrisis,2025-11-24,1027,35400,42,67
UkraineCrisis,2025-11-23,36,386,1,2
UkraineCrisis,2025-11-24,5343,85200,53,255
UkraineCrisis,2025-11-21,266,10200,15,4
UkraineCrisis,2025-11-23,7,77,0,1
UkraineCrisis,2025-11-24,10,506,0,1
UkraineCrisis,2025-11-24,949,20600,25,31
UkraineCrisis,2025-11-23,64,3348,3,4
UkraineCrisis,2025-11-21,11,386,0,1
UkraineCrisis,2025-11-21,7,391,0,0
UkraineCrisis,2025-11-21,21,133,0,6
UkraineCrisis,2022-02-24,277,40600,14,11
UkraineCrisis,2025-11-24,18,720,2,3
UkraineCrisis,2024-05-09,866,62700,40,49
UkraineCrisis,2025-11-24,7,96,0,1
UkraineCrisis,2025-11-20,85,5952,5,3
UkraineCrisis,2025-11-12,378,14600,52,49
UkraineCrisis,2025-11-22,9,833,0,3
UkraineCrisis,2025-11-24,157,6924,1,8
UkraineCrisis,2025-07-10,2276,243900,39,446
UkraineCrisis,2025-11-24,12300,191900,324,1055
UkraineCrisis,2025-11-24,2528,132300,200,871
UkraineCrisis,2025-11-24,2854,49800,28,142
UkraineCrisis,2025-11-23,7993,351800,150,682
UkraineCrisis,2025-11-24,81,4107,2,4
UkraineCrisis,2025-11-22,28,561,0,6
UkraineCrisis,2025-11-21,891,22600,44,89
UkraineCrisis,2025-11-24,7,214,0,0
UkraineCrisis,2025-11-24,5,281,0,1
UkraineCrisis,2025-11-24,137,4516,29,8
UkraineCrisis,2025-11-21,8,562,0,2
UkraineCrisis,2025-11-23,1839,17200,204,205
UkraineCrisis,2025-09-21,149,19300,55,7
UkraineCrisis,2025-11-20,3023,61500,211,183
UkraineCrisis,2025-11-23,347,39600,71,22
UkraineCrisis,2025-11-22,23,752,1,5
UkraineCrisis,2025-11-24,12,175,0,2
UkraineCrisis,2025-11-23,52,1478,1,3
UkraineCrisis,2025-11-24,44,846,10,26
UkraineCrisis,2025-11-17,67,5103,10,5
UkraineCrisis,2025-11-23,455,3788,13,77
UkraineCrisis,2024-06-15,89,17100,4,8
UkraineCrisis,2025-11-18,118,1855,8,5
UkraineCrisis,2025-11-23,78,1575,4,1
UkraineCrisis,2022-03-08,7,128,0,2
UkraineCrisis,2025-11-22,9,879,1,0
UkraineCrisis,2025-11-24,36,1024,1,14
UkraineCrisis,2025-11-06,52,807,26,4
UkraineCrisis,2025-11-17,38,1145,1,0
UkraineCrisis,2025-11-24,68,1457,3,3
UkraineCrisis,2025-11-21,772,40000,20,32
UkraineCrisis,2025-11-24,2009,54700,15,347
UkraineCrisis,2025-11-20,91800,1200000,5473,4245
UkraineCrisis,2025-11-24,10200,317200,427,2695
UkraineCrisis,2025-11-19,214,6330,33,58
UkraineCrisis,2025-11-23,51,1253,2,4
UkraineCrisis,2025-11-24,5,279,0,0
UkraineCrisis,2025-11-22,168,934,2,15
UkraineCrisis,2025-11-23,11,496,0,1
UkraineCrisis,2025-11-23,119,7783,6,6
UkraineCrisis,2025-11-23,4,120,0,0
UkraineCrisis,2025-11-22,45,489,2,7
UkraineCrisis,2025-11-22,1,192,0,0
UkraineCrisis,2025-11-24,1505,19600,32,102
UkraineCrisis,2025-11-19,76,2108,1,4
UkraineCrisis,2025-11-20,314,8004,28,23
UkraineCrisis,2025-11-23,124,6433,2,22
UkraineCrisis,2025-11-22,423,19000,11,20
UkraineCrisis,2025-11-24,25,1049,0,1
UkraineCrisis,2025-11-20,57,2658,1,4
UkraineCrisis,2025-11-24,35,716,0,2
UkraineCrisis,2025-11-24,30,1138,1,2
UkraineCrisis,2025-11-24,910,54300,14,92
UkraineCrisis,2025-11-23,45,542,0,0
UkraineCrisis,2025-11-22,2906,68100,195,131
UkraineCrisis,2025-11-21,39,730,3,21
UkraineCrisis,2025-11-20,1718,43800,53,133
UkraineInvasion,2025-11-24,60,4568,3,6
UkraineInvasion,2025-11-19,985,5783,23,86
UkraineInvasion,2025-11-21,3,583,2,1
UkraineInvasion,2025-11-24,40,1143,6,4
UkraineInvasion,2022-04-28,4648,48600,41,108
UkraineInvasion,2025-07-27,58300,1700000,3788,1490
UkraineInvasion,2025-11-23,3025,98900,129,112
UkraineInvasion,2025-11-04,854,58700,201,131
UkraineInvasion,2025-11-24,235,4104,20,9
UkraineInvasion,2025-11-23,58,829,0,2
UkraineInvasion,2025-11-24,141,3570,4,4
UkraineInvasion,2023-04-22,6353,187800,599,1041
UkraineInvasion,2025-11-24,429,22400,14,36
UkraineInvasion,2025-11-11,19800,514300,960,1566
UkraineInvasion,2025-11-22,8,272,0,2
UkraineInvasion,2022-03-01,237200,2200000,3098,3074
UkraineInvasion,2025-11-17,79,3083,1,9
UkraineInvasion,2025-11-20,362,10900,13,40
UkraineInvasion,2022-02-24,985,57800,15,26
UkraineInvasion,2025-09-17,44200,3800000,2686,1939
UkraineInvasion,2025-11-13,76900,1800000,6672,10100
UkraineInvasion,2025-11-23,39,1135,0,3
UkraineInvasion,2025-11-20,33,1073,0,9
UkraineInvasion,2025-11-21,635,47600,83,26
UkraineInvasion,2025-11-19,6,309,0,1
UkraineInvasion,2025-03-02,845,27900,138,126
UkraineInvasion,2025-11-24,98,4439,5,5
UkraineInvasion,2025-10-10,5453,191000,710,169
UkraineInvasion,2023-10-18,39600,556100,1487,279
UkraineInvasion,2025-11-24,41,1680,1,3
UkraineInvasion,2025-11-24,15,512,0,1
UkraineInvasion,2025-11-23,4104,128700,292,151
UkraineInvasion,2025-11-01,26700,651900,513,734
UkraineInvasion,2025-11-19,11,337,0,3
UkraineInvasion,2025-11-21,46,1197,2,3
UkraineInvasion,2025-11-24,32,710,0,3
UkraineInvasion,2022-02-24,222300,2000000,9028,7811
UkraineInvasion,2025-11-23,141,8148,11,8
UkraineInvasion,2025-11-22,12,645,0,0
UkraineInvasion,2025-04-01,238,6548,107,36
UkraineInvasion,2025-11-14,384200,7400000,16900,4728
UkraineInvasion,2025-11-20,547,82900,233,176
UkraineInvasion,2025-11-18,1944,53500,91,97
UkraineInvasion,2025-11-24,119,6629,8,7
UkraineInvasion,2025-11-24,39,444,1,4
UkraineInvasion,2023-10-05,4162,91700,87,631
UkraineInvasion,2024-02-20,232600,2900000,1042,10100
UkraineInvasion,2025-11-24,2040,49300,55,223
UkraineInvasion,2025-11-24,19,799,1,5
UkraineInvasion,2022-03-23,19600,316100,223,773
UkraineInvasion,2025-07-22,174,28900,107,12
UkraineInvasion,2022-02-25,16400,192600,167,220
UkraineInvasion,2025-11-24,8,89,0,2
UkraineInvasion,2023-08-11,30000,889400,1553,567
UkraineInvasion,2025-11-23,129,3764,1,5
UkraineInvasion,2025-11-24,102,695,3,3
UkraineInvasion,2025-11-24,381,4325,16,20
UkraineInvasion,2025-11-18,119,868,2,13
UkraineInvasion,2025-11-20,253,13300,10,18
UkraineInvasion,2025-11-23,74,1596,0,0
UkraineInvasion,2025-11-24,1644,63400,65,348
UkraineInvasion,2025-11-19,17400,384400,571,2096
UkraineInvasion,2025-11-19,71,3690,0,7
UkraineInvasion,2025-11-24,2659,145400,33,114
UkraineInvasion,2025-11-24,195,4612,2,7
UkraineInvasion,2025-11-23,1036,5655,15,50
UkraineInvasion,2025-11-24,4932,136900,98,195
UkraineInvasion,2022-02-24,9296,285400,302,343
UkraineInvasion,2025-11-24,0,7,0,0
UkraineInvasion,2025-07-04,5400000,97500000,467300,57900
UkraineInvasion,2025-11-24,208,3745,4,78
UkraineInvasion,2025-11-22,12,304,0,5
UkraineInvasion,2022-03-01,190,5076,9,6
UkraineInvasion,2025-11-21,26,404,0,0
UkraineInvasion,2025-11-23,839,26900,11,24
UkraineInvasion,2025-11-21,79,2430,5,5
UkraineInvasion,2022-02-24,1300000,19500000,27500,17200
UkraineInvasion,2023-08-24,222800,5300000,6414,2366
UkraineInvasion,2025-11-19,75,4317,2,7
UkraineInvasion,2022-12-20,13900,342400,186,919
